Date,Stock Splits,Symbol
2000-11-16,105:100,SBSI
2001-09-17,105:100,SBSI
2002-08-30,105:100,SBSI
2003-09-02,105:100,SBSI
2004-08-31,105:100,SBSI
2005-03-04,105:100,SBSI
2006-03-07,105:100,SBSI
2007-05-07,105:100,SBSI
2009-04-24,105:100,SBSI
2010-04-06,21:20,SBSI
2012-04-16,21:20,SBSI
2013-04-16,21:20,SBSI
2014-04-08,105:100,SBSI
2015-04-23,105:100,SBSI
2017-05-25,1024:1000,SBSI
2017-10-05,102:100,SBSW
1993-09-30,2:1,SBUX
1995-12-04,2:1,SBUX
1999-03-22,2:1,SBUX
2001-04-30,2:1,SBUX
2005-10-24,2:1,SBUX
2015-04-09,2:1,SBUX
2006-10-03,2:1,SCCO
2008-07-10,3:1,SCCO
2001-01-17,2:1,SCHL
1991-12-03,3:2,SCHW
1993-06-02,3:2,SCHW
1995-03-02,3:2,SCHW
1995-09-05,2:1,SCHW
1997-09-16,3:2,SCHW
1998-12-14,3:2,SCHW
1999-07-02,2:1,SCHW
2000-05-31,3:2,SCHW
1981-06-12,4:3,SCI
1983-01-21,3:2,SCI
1984-10-31,3:2,SCI
1985-11-01,3:2,SCI
1987-02-02,3:2,SCI
1992-07-01,3:2,SCI
1996-09-03,2:1,SCI
2008-10-24,1:10,SCKT
1982-01-04,2:1,SCL
1989-01-03,2:1,SCL
1994-12-16,2:1,SCL
2012-12-17,2:1,SCL
2014-01-13,10043:10000,SCM
2022-11-25,1:10,SCNI
2024-05-21,1:10,SCNI
2023-12-20,1:20,SCOR
2003-01-29,2:1,SCSC
2006-06-06,2:1,SCSC
1993-10-25,3:2,SCVL
2012-04-30,3:2,SCVL
2021-07-20,2:1,SCVL
2006-06-30,12:100,SCWO
1981-01-09,2:1,SCX
1988-10-06,2:1,SCX
2020-07-17,1:10,SCYX
2023-05-16,1:10,SDIG
2022-11-28,1:10,SECO
1983-09-19,2:1,SEE
1989-05-12,4:1,SEE
1992-09-21,2:1,SEE
1995-10-02,2:1,SEE
2007-03-19,2:1,SEE
2018-07-10,1:10,SEED
2010-06-21,1:15,SEEL
2016-10-24,1:10,SEEL
2019-01-24,1:30,SEEL
2023-11-28,1:30,SEEL
2024-05-16,1:8,SEEL
1983-02-23,2:1,SEIC
1987-06-23,2:1,SEIC
1993-07-07,2:1,SEIC
2000-06-20,3:1,SEIC
2001-03-01,2:1,SEIC
2007-06-22,2:1,SEIC
1986-11-24,4:1,SENEB
1995-09-20,2:1,SENEB
2009-06-17,2:3,SEVN
2017-08-17,1039:1000,SEVN
2014-07-17,3:1,SFBS
2016-12-21,2:1,SFBS
1992-10-06,105:100,SF
1993-10-08,105:100,SF
1995-02-06,105:100,SF
1996-02-02,105:100,SF
1997-01-31,105:100,SF
1998-02-10,105:100,SF
1999-02-09,105:100,SF
2004-09-16,4:3,SF
2008-06-13,3:2,SF
2011-04-06,3:2,SF
2020-12-17,3:2,SF
1992-06-08,2:1,SFNC
1996-12-09,3:2,SFNC
2003-05-02,2:1,SFNC
2018-02-09,2:1,SFNC
2003-11-18,3:2,SFST
2006-07-20,11:10,SFST
2011-01-26,11:10,SFST
2012-02-01,11:10,SFST
2013-01-30,11:10,SFST
1995-08-01,5:4,SGA
1996-05-01,5:4,SGA
1997-04-02,5:4,SGA
1998-06-01,5:4,SGA
1999-12-16,5:4,SGA
2002-06-17,5:4,SGA
2009-01-29,1:4,SGA
2013-01-17,4:3,SGA
2020-02-06,1:20,SGBX
2023-09-28,2133:1000,SGBX
2024-05-02,1:20,SGBX
1982-03-16,2:1,SGC
1992-06-23,4:1,SGC
2015-02-05,2:1,SGC
2022-02-02,2:1,SGH
2020-07-07,1:5,SGLY
2024-02-12,1:10,SGLY
2006-06-06,3:2,SHBI
1989-01-18,2:1,SHEL
1997-06-30,4:1,SHEL
2004-02-23,2:1,SHEN
2007-08-20,3:1,SHEN
2016-01-05,2:1,SHEN
2012-10-15,2:1,SHG
2011-06-27,1:15,SHIP
2016-01-08,1:5,SHIP
2019-03-20,1:15,SHIP
2020-06-30,1:16,SHIP
2023-02-16,1:10,SHIP
2006-05-26,3:2,SHOO
2010-05-03,3:2,SHOO
2011-06-01,3:2,SHOO
2013-10-02,3:2,SHOO
2018-10-12,3:2,SHOO
2022-06-29,10:1,SHOP
2023-06-23,1:8,SHPW
1981-03-31,2:1,SHW
1983-03-31,2:1,SHW
1986-04-01,2:1,SHW
1991-04-01,2:1,SHW
1997-03-31,2:1,SHW
2021-04-01,3:1,SHW
1991-10-01,3:2,SHYF
1993-07-01,3:2,SHYF
2006-12-18,3:2,SHYF
2007-06-29,3:2,SHYF
2004-06-10,4:1,SID
2008-02-11,3:1,SID
2010-04-07,2:1,SID
2023-12-20,1:100,SIDU
1998-04-07,4:1,SIEB
1979-03-19,2:1,SIF
1989-02-27,3:2,SIF
1990-02-28,3:2,SIF
2000-01-10,4:1,SIFY
2002-09-24,1:4,SIFY
1997-09-04,1:10,SIG
2004-10-19,3:1,SIG
2008-09-11,1:2,SIG
1981-04-02,3:2,SIGI
1983-09-02,2:1,SIGI
1989-09-05,3:2,SIGI
1997-12-02,2:1,SIGI
2007-02-21,2:1,SIGI
2020-05-28,1:10,SII
2022-09-15,1:50,SILO
2016-01-25,1:15,SINT
2019-07-29,1:30,SINT
2022-12-20,1:100,SINT
2024-05-28,1:200,SINT
2020-08-17,1:9,SISI
2024-02-16,1:10,SISI
1998-08-04,2:1,SITC
2009-03-10,1.0666:1,SITC
2009-06-09,1.04016:1,SITC
2018-05-21,1:2,SITC
2011-06-28,2:1,SIX
2013-06-27,2:1,SIX
1985-07-24,2:1,SJW
2004-03-02,3:1,SJW
2006-03-17,2:1,SJW
2012-06-01,1:5,SKE
2017-10-20,1:10,SKE
2021-06-10,1:4,SKE
2023-10-02,1:20,SKIL
2023-06-26,1:20,SKLZ
1997-12-29,103:100,SKM
1998-12-29,103:100,SKM
1999-12-29,103:100,SKM
2021-11-30,607:1000,SKM
2004-12-29,2:1,SKT
2011-01-25,2:1,SKT
2015-10-16,3:1,SKX
1993-05-11,3:2,SKYW
1998-06-09,2:1,SKYW
2000-12-18,2:1,SKYW
1997-07-14,2:1,SLB
2006-04-10,2:1,SLB
2022-10-28,1:15,SLDB
2023-09-11,1:20,SLE
2021-01-21,971:1000,SLG
2022-01-24,97:100,SLG
2005-09-16,2:1,SLGN
2010-05-04,2:1,SLGN
2017-05-30,2:1,SLGN
1989-07-03,5:2,SLM
1998-01-05,7:2,SLM
2003-06-23,3:1,SLM
2014-05-01,2798:1000,SLM
2019-07-29,1:8,SLNG
2000-04-13,3:1,SLNH
2008-05-16,1:8,SLNH
2023-10-16,1:25,SLNH
2017-10-06,1:5,SLNO
2022-08-26,1:15,SLNO
2006-08-14,2:1,SLP
2007-10-02,2:1,SLP
2019-07-22,1:25,SLRX
2022-10-17,1:25,SLRX
2024-06-17,1:8,SLRX
2016-11-14,1:20,SLS
2018-01-02,1:30,SLS
2019-11-08,1:50,SLS
2003-10-29,2:1,SMBC
2015-02-02,2:1,SMBC
2004-09-16,2:1,SMBK
2006-12-19,2:1,SMBK
2009-09-16,102:100,SMBK
2015-09-23,1:4,SMBK
2000-09-06,2:1,SM
2005-04-01,2:1,SM
2010-11-01,1:2,SMFG
2005-11-10,2:1,SMG
2020-11-10,1:15,SMLP
1981-12-02,3:2,SMP
1983-12-02,5:2,SMP
2016-08-17,1:4,SMSI
2024-04-11,1:8,SMSI
1998-01-13,2:1,SMTC
1999-09-15,2:1,SMTC
2000-09-26,2:1,SMTC
2002-06-26,1:100,SMTI
2019-05-10,1:100,SMTI
2023-08-21,1:22,SMX
1979-05-14,2:1,SNA
1986-07-28,2:1,SNA
1996-09-11,3:2,SNA
2023-07-14,1:15,SNAX
2006-06-09,3:2,SNBR
2023-12-11,1:9,SNCR
2020-12-14,1:15,SNDA
2022-07-26,1:10,SNDL
2020-02-05,1:20,SNES
2022-11-16,1:20,SNES
2023-11-17,1:12,SNES
1997-12-23,11:10,SNEX
1999-03-03,11:10,SNEX
2000-03-08,11:10,SNEX
2023-11-27,3:2,SNEX
1989-01-05,105:100,SNFCA
1989-12-29,105:100,SNFCA
1991-01-25,105:100,SNFCA
1992-01-27,105:100,SNFCA
1994-01-10,105:100,SNFCA
1995-01-10,105:100,SNFCA
1996-01-16,105:100,SNFCA
1997-01-08,105:100,SNFCA
1998-01-22,105:100,SNFCA
1999-03-03,105:100,SNFCA
2000-01-03,105:100,SNFCA
2000-12-29,105:100,SNFCA
2002-01-04,105:100,SNFCA
2003-01-13,105:100,SNFCA
2003-12-31,105:100,SNFCA
2005-01-19,105:100,SNFCA
2006-01-18,105:100,SNFCA
2007-01-17,105:100,SNFCA
2008-01-16,105:100,SNFCA
2009-01-14,105:100,SNFCA
2010-01-13,105:100,SNFCA
2011-01-12,105:100,SNFCA
2012-01-11,105:100,SNFCA
2013-01-09,105:100,SNFCA
2014-01-15,21:20,SNFCA
2015-01-14,105:100,SNFCA
2018-01-11,105:100,SNFCA
2019-01-10,105:100,SNFCA
2021-07-08,105:100,SNFCA
2022-06-30,105:100,SNFCA
2023-07-06,105:100,SNFCA
1997-06-11,1:15,SNGX
2012-02-01,1:20,SNGX
2016-10-07,1:10,SNGX
2023-02-10,1:15,SNGX
2024-06-06,1:16,SNGX
2003-12-16,2:1,SNN
2014-10-15,2499:1000,SNN
2013-04-01,1:7,SNOA
2016-06-27,1:5,SNOA
2019-06-20,1:9,SNOA
1995-09-11,2:1,SNPS
2003-09-24,2:1,SNPS
2021-05-19,1:4,SNPX
2024-04-05,1:25,SNPX
1995-12-06,105:100,SNT
2002-07-30,103:100,SNT
2003-08-07,103:100,SNT
2004-07-27,105:100,SNT
2022-08-11,1:5,SNTG
1993-04-02,3:2,SNV
1996-04-09,3:2,SNV
1997-04-09,3:2,SNV
1998-05-22,3:2,SNV
2008-01-02,100:44,SNV
2014-05-19,1:7,SNV
2020-12-01,2:1,SNX
2020-06-08,3:100,SOBR
2022-04-28,1:3,SOBR
1994-03-01,2:1,SO
2001-04-03,10000:6109,SO
2017-02-10,1:5,SOL
1981-04-16,2:1,SON
1985-06-11,2:1,SON
1987-06-11,2:1,SON
1993-06-11,2:1,SON
1995-05-15,105:100,SON
1998-05-13,11:10,SON
2023-09-21,1:20,SOND
2021-09-16,1:10,SONM
2008-07-17,1:10,SONN
2011-03-23,2:1,SONN
2012-05-25,1:2,SONN
2017-05-19,1:10,SONN
2020-04-02,1:26,SONN
2022-09-19,1:14,SONN
2023-09-01,1:22,SONN
1991-09-25,11:10,SONY
2000-05-25,2:1,SONY
2024-05-01,1:15,SOPA
2019-12-03,1:10,SOS
2022-07-06,1:50,SOS
1979-01-15,102:100,SPB
1979-04-06,102:100,SPB
1979-07-09,102:100,SPB
1979-10-15,102:100,SPB
1981-01-16,2:1,SPB
1994-05-03,1:5,SPB
2001-01-31,1:10,SPB
2005-04-07,8:1,SPB
2018-07-16,162:1000,SPB
2007-05-14,10000:58824,SPCB
2013-08-23,100:425,SPCB
2022-11-23,1:10,SPCB
2024-06-17,1:20,SPCE
2008-01-18,2:1,SP
2009-08-13,100722:100000,SPG
2009-11-12,10063:10000,SPG
2014-05-29,1063:1000,SPG
1983-06-02,2:1,SPGI
1996-04-29,2:1,SPGI
1999-03-09,2:1,SPGI
2005-05-18,2:1,SPGI
2023-04-21,2165:1000,SPHR
2018-11-16,1:10,SPI
2023-08-31,1:8,SPIR
2003-06-16,1:5,SPNS
2023-09-28,1:26,SPRC
2023-10-09,1:8,SPRU
2019-08-23,2:1,SPSC
2020-08-27,1527:1000,SPWR
1983-07-06,2:1,SPXC
2002-10-25,2:1,SPXC
2015-09-28,3971:1000,SPXC
2008-03-31,10:1,SQM
2016-04-27,1027:1000,SQM
2019-11-29,1:4,SQNS
1992-02-19,5:4,SRCE
1993-02-16,3:2,SRCE
1995-08-21,3:2,SRCE
1996-02-01,105:100,SRCE
1997-02-18,5:4,SRCE
1998-02-03,11:10,SRCE
1999-02-02,11:10,SRCE
2000-08-02,105:100,SRCE
2001-05-02,105:100,SRCE
2006-08-03,11:10,SRCE
2002-06-03,2:1,SRCL
2007-06-01,2:1,SRCL
1984-03-08,2:1,SR
1994-03-08,2:1,SR
2000-12-07,2:1,SRDX
2023-08-22,2:1,SRE
2007-09-10,2:1,SRL
2017-07-14,1:5,SRL
2012-07-12,1:6,SRPT
2023-12-14,1:15,SRZN
1997-06-02,2:1,SSB
1998-10-29,11:10,SSB
2002-11-20,11:10,SSB
2004-12-20,105:100,SSB
2007-03-07,105:100,SSB
2017-03-15,125:100,SSBI
2021-10-28,11:10,SSBI
2002-08-19,2:1,SSD
2004-11-19,2:1,SSD
2014-07-10,1:10,SSKN
2017-04-07,1:5,SSKN
2024-06-07,1:10,SSKN
2016-06-27,2:1,SSNC
2011-07-11,1:1811,SSNT
2015-02-04,1:30,SSNT
2024-06-06,1:8,SSNT
2004-09-13,2:1,SSP
2008-07-16,1:3,SSP
2015-04-01,1127:1000,SSP
2003-12-22,3:2,SSYS
2007-08-30,2:1,SSYS
1992-05-18,1:2,STAA
2015-09-17,1:10,STAF
2018-01-04,1:5,STAF
2021-07-01,1:6,STAF
2022-06-24,1:10,STAF
2024-06-26,1:10,STAF
1992-06-15,2:1,STBA
1994-09-16,2:1,STBA
1998-11-02,2:1,STBA
1983-03-22,2:1,STC
1994-04-29,3:2,STC
1999-05-24,2:1,STC
1995-04-03,3:2,STCN
1996-02-05,2:1,STCN
1998-05-12,2:1,STCN
1999-01-12,2:1,STCN
1999-05-28,2:1,STCN
2000-01-12,2:1,STCN
2007-11-01,1:10,STCN
2023-06-22,375:3500,STCN
1995-08-25,2:1,STE
1998-08-25,2:1,STE
2021-08-31,8:100,STG
1996-05-31,1:6,STGW
2013-11-29,3:2,STGW
2024-04-04,1:10,STKH
2011-01-03,1000:434,STLA
2016-01-04,152:100,STLA
2006-11-21,2:1,STLD
2008-03-31,2:1,STLD
1999-06-18,2:1,STM
2000-05-09,3:1,STM
2006-05-31,2:1,STN
2014-11-17,2:1,STN
2019-01-18,1:10,STNG
1997-11-19,3:2,STRA
2022-06-06,1:4,STR
2019-06-05,1:10,STRR
2024-06-17,1:5,STRR
2001-05-29,1:2,STRS
1982-05-20,2:1,STT
1983-05-19,2:1,STT
1985-08-16,2:1,STT
1986-08-06,2:1,STT
1992-05-14,2:1,STT
1997-05-29,2:1,STT
2001-05-31,2:1,STT
2014-02-03,12402:10000,STWD
2012-07-11,1:10,STXS
2013-11-04,1096:1000,STXS
1992-07-21,3:2,STZ
2001-05-15,2:1,STZ
2002-05-14,2:1,STZ
2005-05-16,2:1,STZ
1997-05-13,2:1,SU
2000-05-16,2:1,SU
2002-05-23,2:1,SU
2008-05-27,2:1,SU
2017-12-07,1014:1000,SUM
2022-12-14,1017:1000,SUM
1983-06-06,11:10,SUP
1985-07-03,5:4,SUP
1986-07-03,11:10,SUP
1988-05-27,11:10,SUP
1989-07-24,5:4,SUP
1990-06-11,11:10,SUP
1991-07-22,11:10,SUP
1992-08-10,2:1,SUP
1993-07-21,3:2,SUP
2021-11-02,1:50,SURG
2014-08-21,3:2,SUZ
2019-09-24,2:1,SUZ
2023-12-11,4572:1000,SVMH
1983-07-18,11:10,SVT
1984-08-09,11:10,SVT
1985-04-30,11:10,SVT
1986-04-30,11:10,SVT
1987-04-14,11:10,SVT
1988-04-15,11:10,SVT
1989-04-17,11:10,SVT
1995-07-19,106:100,SVT
1996-05-29,108:100,SVT
2020-08-25,1301:1000,SWBI
2021-07-20,1896:1000,SWI
2021-08-02,1:2,SWI
1980-05-21,2:1,SWK
1986-09-30,3:2,SWK
1996-06-04,2:1,SWK
2000-02-23,2:1,SWKH
2001-12-13,1:10,SWKH
2015-10-07,1:10,SWKH
1999-02-19,3:2,SWKS
2000-04-20,2:1,SWKS
1981-08-06,2:1,SWN
1993-08-06,3:1,SWN
2005-06-06,2:1,SWN
2005-11-18,2:1,SWN
2008-03-26,2:1,SWN
2023-01-26,1:25,SWVL
1978-11-27,2:1,SXI
1983-11-28,2:1,SXI
1993-05-26,2:1,SXI
2021-02-22,1:4,SXTC
2023-10-05,1:25,SXTC
1986-08-08,3:2,SXT
1988-10-11,3:2,SXT
1989-10-16,3:2,SXT
1998-05-26,2:1,SXT
1993-10-08,11:10,SYBT
1994-10-03,11:10,SYBT
1996-09-18,2:1,SYBT
1999-03-01,2:1,SYBT
2003-09-22,2:1,SYBT
2006-05-08,105:100,SYBT
2016-05-31,3:2,SYBT
2017-08-28,1:7,SYBX
1980-11-12,3:2,SYK
1982-11-15,3:2,SYK
1985-09-17,3:2,SYK
1987-06-12,2:1,SYK
1989-06-20,3:2,SYK
1991-06-14,2:1,SYK
1996-06-11,2:1,SYK
2000-05-15,2:1,SYK
2004-05-17,2:1,SYK
2008-09-02,3:2,SYNA
1998-03-30,1:4,SYPR
2023-09-08,1:25,SYRE
2022-09-19,1:10,SYRS
2023-08-09,1:100,SYTA
2023-12-04,1:7,SYTA
1979-06-22,3:2,SYY
1980-12-23,3:2,SYY
1982-06-28,2:1,SYY
1986-03-31,2:1,SYY
1989-10-18,2:1,SYY
1992-06-22,2:1,SYY
1998-03-23,2:1,SYY
2000-12-18,2:1,SYY
2004-04-05,3:2,TACT
2017-08-16,6:1,TAL
2022-02-28,1:10,TANH
2022-11-09,1:24,TANH
2006-10-03,4444:1000,TAOP
2012-03-02,1:2,TAOP
2020-07-30,1:6,TAOP
2023-08-01,1:10,TAOP
2007-10-04,2:1,TAP
2020-01-10,1:40,TARA
2001-07-27,2:1,TARO
1993-08-11,1:3,TATT
1998-05-01,1:2,TATT
1982-12-20,105:100,TAYD
1983-10-26,105:100,TAYD
1986-09-30,105:100,TAYD
1988-12-12,105:100,TAYD
1995-11-29,3:2,TBI
1996-08-12,3:2,TBI
1997-11-03,3:2,TBI
1998-06-10,3:2,TBI
1999-07-13,3:2,TBI
2024-05-09,1:18,TBIO
2020-04-15,1:10,TBLT
2022-04-25,1:150,TBLT
2024-01-02,1:65,TBLT
1993-06-24,112:100,TCBK
1995-10-16,5:4,TCBK
1998-11-02,3:2,TCBK
2004-05-03,2:1,TCBK
2022-11-21,1:50,TCBP
2023-11-13,1:10,TCBP
2023-12-15,1:20,TCBP
2020-10-22,1:4,TC
2024-01-26,1:15,TC
1996-03-04,3:2,TCI
2006-04-11,2:1,TCOM
2007-07-31,2:1,TCOM
2010-01-21,2:1,TCOM
2015-12-02,2:1,TCOM
2019-11-08,1:10,TCON
2024-04-10,1:20,TCON
2024-02-01,1:15,TCRT
1987-05-26,3:1,T
1993-05-26,2:1,T
1998-03-20,2:1,T
2022-04-11,1324:1000,T
2013-12-31,1:4,TCX
1999-08-04,2:1,TD
2014-02-03,2:1,TD
1988-03-18,3:2,TDS
1988-12-19,3:2,TDS
2005-05-16,10000:5125,TDS
2012-01-25,1087:1000,TDS
1980-10-29,3:2,TDW
2017-08-01,31:1000,TDW
1997-11-18,2:1,TECH
2000-12-04,2:1,TECH
2022-11-30,4:1,TECH
2007-05-11,2:1,TECK
1998-12-24,102:100,TEF
1999-04-15,102:100,TEF
1999-07-27,3:1,TEF
1999-11-02,102:100,TEF
2001-01-02,102:100,TEF
2001-03-01,102:100,TEF
2002-01-22,102:100,TEF
2002-03-19,102:100,TEF
2003-03-06,102:100,TEF
2005-06-16,104:100,TEF
2011-01-21,3:1,TEF
2015-07-13,1:8,TELL
2009-11-09,1:15,TENX
2013-05-13,1:20,TENX
2018-02-26,1:20,TENX
2023-01-05,1:20,TENX
2024-01-03,1:80,TENX
1997-08-28,2:1,TEO
1982-10-25,2:1,TER
1983-08-01,2:1,TER
1995-08-30,2:1,TER
1999-09-01,2:1,TER
1993-04-14,2:1,TEVA
2000-02-23,2:1,TEVA
2002-12-06,2:1,TEVA
2004-07-01,2:1,TEVA
1990-05-25,5:4,TEX
2006-07-17,2:1,TEX
1983-07-01,5:4,TFC
1985-04-29,2:1,TFC
1987-06-23,3:2,TFC
1989-07-03,3:2,TFC
1998-08-04,2:1,TFC
2023-12-19,1:25,TFFP
1980-12-16,2:1,TFX
1981-09-16,3:2,TFX
1986-06-17,2:1,TFX
1991-06-17,3:2,TFX
1997-06-17,2:1,TFX
1996-01-03,3:2,TG
1998-07-02,3:1,TG
2011-07-15,2:1,TGI
2024-02-27,1:70,TGL
1981-01-06,3:2,TGNA
1984-01-05,3:2,TGNA
1987-01-06,2:1,TGNA
1997-10-07,2:1,TGNA
2015-06-29,10000:8174,TGNA
2017-06-01,15625:10000,TGNA
1981-12-01,2:1,TGT
1983-07-25,2:1,TGT
1996-07-18,3:1,TGT
1998-05-01,2:1,TGT
2000-07-20,2:1,TGT
2011-07-14,1:50,TGTX
2012-04-30,100:5625,TGTX
2023-11-21,1:25,THAR
2024-05-28,1:15,THAR
1983-04-27,5:4,THC
1991-09-16,2:1,THC
2002-07-01,3:2,THC
2012-10-11,1:4,THC
1993-10-25,2:1,THFF
1995-06-16,105:100,THFF
1996-06-14,105:100,THFF
1998-01-07,105:100,THFF
2003-10-16,2:1,THFF
1996-06-17,1:2,THMO
2010-08-27,1:4,THMO
2016-03-07,1:20,THMO
2019-06-05,1:10,THMO
2022-12-22,1:45,THMO
1986-04-01,3:2,THO
1992-05-12,3:2,THO
1998-04-07,3:2,THO
2002-07-09,2:1,THO
2004-01-27,2:1,THO
1999-01-28,1:5,THRM
2023-07-31,1:4,THTX
2023-12-08,1:20,TIL
1987-09-14,2:1,TILE
1998-06-16,2:1,TILE
2013-03-18,1:2,TIO
2022-11-16,1:5,TIRX
2024-05-14,1:5,TIRX
2007-08-30,2:1,TISI
2022-12-22,1:10,TISI
2023-08-23,1:100,TIVC
1997-06-27,2:1,TJX
1998-06-26,2:1,TJX
2002-05-09,2:1,TJX
2012-02-03,2:1,TJX
2018-11-07,2:1,TJX
2001-05-30,1099:1000,TKC
2001-10-04,1:10,TKC
2004-08-11,29493:10000,TKC
2005-06-10,39:31,TKC
2006-06-26,11861:10000,TKC
2004-05-18,2:1,TK
1988-09-01,2:1,TKR
1997-06-02,2:1,TKR
2014-07-01,1397:1000,TKR
2023-07-06,1:15,TLIS
1999-06-30,108:100,TLK
2016-10-26,2:1,TLK
2019-10-29,2:1,TLSA
2020-07-31,2499:1000,TLSA
1980-06-26,105:100,TM
1981-12-25,11:10,TM
1982-03-15,5:1,TM
1982-06-26,11:10,TM
1984-06-27,105:100,TM
1985-06-26,105:100,TM
1988-12-24,105:100,TM
1989-06-27,105:100,TM
1990-06-26,11:10,TM
1991-06-25,11:10,TM
1984-01-04,3:2,TMO
1985-09-17,3:2,TMO
1986-11-03,3:2,TMO
1993-10-29,3:2,TMO
1995-05-25,3:2,TMO
1996-06-06,3:2,TMO
1989-06-02,3:2,TMP
1998-03-16,3:2,TMP
2003-08-01,11:10,TMP
2006-05-01,11:10,TMP
2010-02-03,11:10,TMP
2013-05-01,1:2,TMUS
1981-03-16,2:1,TNC
1995-04-27,2:1,TNC
2006-07-26,2:1,TNC
2017-10-10,1:10,TNDM
2019-11-25,1:8,TNK
2018-06-01,2215:1000,TNL
2023-11-02,1:10,TNON
2007-11-15,2:1,TNP
2020-07-01,1:5,TNP
2013-05-01,1:20,TNXP
2017-03-17,1:10,TNXP
2018-11-28,1:10,TNXP
2019-11-01,1:10,TNXP
2022-05-17,1:32,TNXP
2023-05-10,16:100,TNXP
2024-06-10,1:32,TNXP
1987-02-27,3:2,TOL
1987-04-21,2:1,TOL
2002-04-01,2:1,TOL
2005-07-11,2:1,TOL
2020-09-15,1:8,TOMZ
2014-04-07,1:100,TOON
2016-11-09,1:3,TOON
2023-02-13,1:10,TOON
2008-03-20,1:3,TOPS
2011-06-24,1:10,TOPS
2014-04-21,1:7,TOPS
2016-02-22,1:10,TOPS
2017-05-11,1:20,TOPS
2017-06-23,1:15,TOPS
2017-08-03,1:30,TOPS
2017-10-06,1:2,TOPS
2018-03-26,1:10,TOPS
2019-08-22,1:20,TOPS
2020-08-10,1:25,TOPS
2022-09-23,1:20,TOPS
2023-09-29,1:12,TOPS
2007-04-25,1:3,TOVX
2018-08-13,1:35,TOVX
2022-07-25,1:10,TOVX
2002-02-26,2:1,TOWN
2004-06-18,3:2,TOWN
2005-08-24,103:100,TOWN
2012-05-23,103:100,TOWN
2007-07-13,5:1,TPL
2024-03-27,3:1,TPL
2002-07-05,2:1,TPR
2003-10-02,2:1,TPR
2005-04-05,2:1,TPR
2018-12-10,1:15,TPST
2021-06-28,1:15,TPST
2020-11-24,4:1,TPX
2006-08-11,1:50,TRAK
1986-03-11,10:1,TRC
2013-08-29,1031:1000,TRC
2017-10-02,103:100,TRC
1986-07-11,3:2,TR
1987-05-29,2:1,TR
1995-07-12,2:1,TR
1997-03-07,103:100,TR
1998-03-06,103:100,TR
1998-07-14,2:1,TR
1999-03-05,103:100,TR
2000-03-03,103:100,TR
2001-03-02,103:100,TR
2002-03-01,103:100,TR
2003-02-28,103:100,TR
2004-02-27,103:100,TR
2005-03-09,103:100,TR
2006-03-08,103:100,TR
2007-03-07,103:100,TR
2008-03-06,103:100,TR
2009-03-06,103:100,TR
2013-03-01,103:100,TR
2014-02-28,103:100,TR
2015-03-06,103:100,TR
2016-03-04,103:100,TR
2017-03-03,103:100,TR
2018-03-05,103:100,TR
2021-03-04,103:100,TR
2022-03-04,103:100,TR
2023-03-03,103:100,TR
2024-03-05,103:100,TR
2014-05-08,2:1,TREX
2018-06-19,2:1,TREX
2020-09-15,2:1,TREX
2005-06-02,1:4,TRIB
2024-02-23,1:5,TRIB
2023-06-23,963:1000,TRI
2004-03-05,3:2,TRMB
2007-02-23,2:1,TRMB
2013-03-21,2:1,TRMB
1984-12-27,2:1,TRMK
1986-09-29,2:1,TRMK
1993-10-12,3:1,TRMK
1998-03-31,2:1,TRMK
2023-10-20,1:10,TRML
1979-11-01,2:1,TRN
1980-10-31,2:1,TRN
1993-09-01,3:2,TRN
1997-04-01,10000:8181,TRN
2006-06-12,3:2,TRN
2014-06-20,2:1,TRN
2018-11-01,1389:1000,TRN
2024-06-14,1:40,TRNR
1981-08-04,2:1,TRNS
1982-08-03,2:1,TRNS
1997-07-23,2:1,TRNS
2016-01-25,1:4,TROO
1990-01-02,2:1,TROW
1993-12-01,2:1,TROW
1996-05-01,2:1,TROW
1998-05-01,2:1,TROW
2006-06-26,2:1,TROW
2012-07-26,5:1,TROX
1984-02-13,2:1,TRP
2015-07-01,1255:1000,TRS
1984-05-14,2:1,TRST
1986-07-22,2:1,TRST
1992-11-23,4:3,TRST
1993-11-22,2:1,TRST
1995-08-01,6:5,TRST
1996-10-23,115:100,TRST
1997-10-22,115:100,TRST
1998-10-21,115:100,TRST
1999-11-15,2:1,TRST
2000-10-18,115:100,TRST
2001-10-17,115:100,TRST
2021-05-28,1:5,TRST
1994-10-14,1:4,TRT
1997-10-08,3:2,TRT
1994-06-07,2:1,TRV
1998-05-12,2:1,TRV
2023-11-17,1:5,TRVG
2022-11-10,1:25,TRVN
2007-06-06,2:1,TSBK
2002-08-20,2:1,TSCO
2003-08-22,2:1,TSCO
2010-09-03,2:1,TSCO
2013-09-27,2:1,TSCO
2006-04-27,5:1,TS
2012-08-06,1:15,TSEM
2020-08-31,5:1,TSLA
2022-08-25,3:1,TSLA
1998-08-26,145:100,TSM
1999-08-16,123:100,TSM
2000-05-15,128:100,TSM
2001-06-26,140:100,TSM
2002-06-19,11:10,TSM
2003-07-07,108:100,TSM
2004-06-14,114:100,TSM
2005-06-13,105:100,TSM
2006-06-20,103:100,TSM
2009-07-15,1005:1000,TSM
1987-04-16,3:2,TSN
1991-04-16,2:1,TSN
1997-02-18,3:2,TSN
1981-01-19,4:3,TSRI
1985-04-01,2:1,TSRI
